C01319	C01319	[Hg]
C00703	C00703	[Hg+2]
C03195	C03195	C(CCCCCCCC(=O)O)[C@H](O)CCCCCCCC
C00712	C00712	C(CCCCCC(=O)O)C/C=C\CCCCCCCC
C00715	C00715	C12N=CC=NC=1N=C(NC2=O)N
C03212	C03212	C12=NC=CNC1=NC(NC2=O)=O
C03975	C03975	C1(=O)NC2NC(N)=NC(=O)C=2N=C1
C15588	C15588	C(O)CO
C00727	C00727	C1(C)=CC(=CC(O)=C1)O
C03338	C03338	C1(O)=C(O)C=C(O)C=C1C
C01839	C01839	C1(C(=O)O)C(O)=CC(O)=CC=1C
C00729	C00729	C12CCC(C[C@@H](O)C1)N2C
C00783	C00783	C1C(=O)CC2CCC1N2C
C00735	C00735	[C@@]12([H])CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@]1([H])[C@@]3(C)CCC(=O)C=C3CC[C@@]21[H]
C00762	C00762	C1C[C@]2(C)[C@@]3([H])C(=O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@@]4([H])[C@]3([H])CCC2=CC1=O
C02821	C02821	[C@]12(C)C[C@@H]([C@]3([H])[C@@]4(C)CCC(=O)C=C4CC[C@@]3([H])[C@]1([H])CC[C@]2(O)C(=O)COC(=O)C)O
C05497	C05497	[C@@]12([H])CCC3=CC(CC[C@]3(C)[C@@]1([H])[C@H](C[C@]1(C)[C@@](CC[C@@]21[H])(O)C(=O)C)O)=O
C02822	C02822	C12(C)CC(C3C4(C)CCC(=O)C=C4CCC3C1CC[C@]2(O)C(=O)COS(=O)(=O)O)O
C05471	C05471	C1C[C@]2(C)[C@@]3([H])[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])CC1=O
C05488	C05488	[C@@]12([H])CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@]1([H])[C@@]3(C)CCC(=O)C=C3CC[C@@]21[H]
C00736	C00736	C(N)(CS)C(=O)O
C00737	C00737	[C@H]1(CO)OC(C(O)C(O)C1O)O |a:0,w:4|
C00738	C00738	C1(CO)OC(C(O)C(O)C1O)O
C02965	C02965	P(=O)(O)(O)OCC1OC(C(O)C(O)C1O)O
C05161	C05161	[C@H](N)(C(=O)O)CC[C@@H](N)C
C02532	C02532	P(=O)(O)(O)OC[C@@H](N)C(=O)O
C00810	C00810	CC(=O)[C@H](O)C
C00741	C00741	C(=O)(C)C(=O)C
C06108	C06108	C(=O)(O)CF
C00744	C00744	[C@H]1([C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]2CC=O)CO[C@@H]2O[C@@H]([C@@H](O)[C@@H](O)[C@H]2OC)C)[C@H](O)[C@H]1N(C)C)O[C@@H]1O[C@H]([C@H](O)[C@@](O)(C)C1)C |c:19,t:22|
C01457	C01457	[C@H]1([C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]2CC=O)CO[C@@H]2O[C@@H]([C@@H](O)[C@@H](OC)[C@H]2OC)C)[C@H](O)[C@H]1N(C)C)O[C@@H]1O[C@H]([C@H](O)[C@@](O)(C)C1)C |c:19,t:22|
C02400	C02400	[C@H]1([C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](C=C(C)C=CC(=O)[C@H](C)C[C@@H]2CC=O)CO[C@@H]2O[C@@H]([C@@H](O)[C@@H](O)[C@H]2O)C)[C@H](O)[C@H]1N(C)C)O[C@@H]1O[C@H]([C@H](O)[C@@](O)(C)C1)C |c:19,t:22|
C16150	C16150	C1C=C(C2CCCN2C)C=NC=1
C01056	C01056	[C@H]1(CCCN1C)C1=CN=C(O)C=C1
C00747	C00747	C1C=CN=CC=1
C02724	C02724	[N+]1(C)C=CC=CC=1
C02691	C02691	C1(C=NC(C)=NC=1N)C[N+]1C=CC=CC=1
C00748	C00748	C12[C@@H](CCC(=O)O)[C@](C(=CC3N4[Fe]N5C([C@@H](CCC(=O)O)[C@](C)(CC(=O)O)C5=C1)=CC1=NC(C(CCC(=O)O)=C1CC(=O)O)=CC4=C(CCC(=O)O)C=3CC(=O)O)N=2)(C)CC(O)=O |c:28,30,46,t:8|
C05778	C05778	C12=NC([C@@](C)(CC(=O)O)[C@@H]1CCC(=O)O)=CC1NC(=C(CCC(=O)O)C=1CC(=O)O)C=C1C(CCC(=O)O)=C(CC(=O)O)C(=N1)C=C1[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)C(N1)=C2 |c:15,t:32,48,64|
C00750	C00750	NCCCNCCCCNCCCN
C00751	C00751	C(/C)(\C)=C/CC/C(/C)=C/CC/C(/C)=C/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C01054	C01054	C(/C)(\CC[C@@H]1OC1(C)C)=C/CC/C(/C)=C/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/C
C06083	C06083	[C@@]12(C)CC[C@@]3([H])C(C)(C)CCC[C@]3(C)[C@@]1([H])CC[C@]1([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]21C
C06317	C06317	C1(OC)C(O)=CC=C(CO)C=1
C00755	C00755	C1(OC)=C(O)C=CC(C=O)=C1
C00756	C00756	C(CCCO)CCCC
C01545	C01545	C(CCC=O)CCCC
C01387	C01387	C(CCC)CCCC
C00758	C00758	C12C=CC(=O)OC1=CC1=C(C=CO1)C=2O
C01557	C01557	C12C=CC(=O)OC=1C=C1OC=CC1=C2OC
C03588	C03588	[C@@]12([H])CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@]1([H])[C@@]3(C)CCC(=O)C[C@]3([H])CC[C@@]21[H]
C05469	C05469	C1C[C@]2(C)[C@@]3([H])C(=O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@@]4([H])[C@]3([H])CC[C@]2([H])CC1=O
C01489	C01489	OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
C00764	C00764	C1(O)(CO)OC[C@@H](O)[C@H](O)[C@H]1O |w:0,a:6,8,10|
C09099	C09099	C1(C=C2O[C@H](C3=CC=C(O)C=C3)CC(=O)C2=C(C=1)O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1
C00766	C00766	C1=CC2OC(C3C=CC=CC=3)CC(=O)C=2C=C1
C09321	C09321	C1(=CC=CC=C1O)C(=O)/C=C/C1C=CC=CC=1
C00774	C00774	C1(=C(O)C=C(O)C=C1O)C(CCC1C=CC(O)=CC=1)=O
C01744	C01744	C1(O)C=CC(CCC(=O)O)=CC=1
C02183	C02183	C1(O)=CC(=CC(O)=C1)O
C11061	C11061	C1(/C=C/C(/C)=C/C=C/C(/C)=C/C(=O)O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O2)=C(C)CCCC1(C)C
C00779	C00779	C12C[C@@H](CC(=O)C=1C(O)=CC(O)=C2)O
C04033	C04033	C12C=C(C=C(O)C=1C(O)=CC(O)=C2)O
C01173	C01173	C12C(O)=CC=CC=1C=C(C=C2O)O
C05634	C05634	C1(O)C=C2C(CC=O)=CNC2=CC=1
C05647	C05647	C1(C(=O)CCN)=CC(=CC=C1NC=O)O
C06212	C06212	C1(O)C=C2C(CCNC)=CNC2=CC=1
C00978	C00978	C1(O)C=C2C(CCNC(=O)C)=CNC2=CC=1
C05659	C05659	C1(OC)C=C2C(CCN)=CNC2=CC=1
C05588	C05588	C1(C=CC(O)=C(OC)C=1)[C@@H](O)CNC
C00789	C00789	[C@@H]1([C@H](O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)O1)O)N1C=CC(N)=NC1=O
C02565	C02565	C1(=O)NC(CN1C)=O
C03771	C03771	C(C(=O)C(=O)O)CCNC(=N)N
C05399	C05399	[C@H]1(CO)O[C@@H]([C@H](O)[C@@H](O)[C@H]1O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
C00795	C00795	C1(O)(CO)OC[C@@H](O)[C@H](O)[C@@H]1O |w:0,a:6,8,10|
C01097	C01097	[C@@H]1(COP(=O)(O)O)[C@H](O)[C@@H](C(O)(CO)O1)O
C00797	C00797	C(N)C
C01047	C01047	OC(=O)[C@@H](N)CCC(=O)NCC
C06563	C06563	C12C=C(C=C(O)C=1C(=O)C(=CO2)C1C=CC(O)=CC=1)O
C00814	C00814	C12C=C(C=C(O)C=1C(=O)C(=CO2)C1C=CC(OC)=CC=1)O
C09126	C09126	C1(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)C=C2OC=C(C3C=CC(O)=CC=3)C(=O)C2=C(O)C=1
C01040	C01040	[C@@]1([H])([C@@H](O)CO)OC([C@@H](O)[C@H]1O)=O
C00802	C00802	NC(=O)NC(=O)C(=O)O
C01444	C01444	C(=O)(N)C(O)=O
C01842	C01842	C(CCC)C(=O)N
C00803	C00803	C(CCC)C(=O)O
C05985	C05985	C(#C)C=O
C06202	C06202	C1(C=O)C=CC=CC=1O
C01405	C01405	C1(C(=O)O)=CC=CC=C1OC(=O)C
C00806	C00806	C1(C2=CC=CC=C2NC=1)CC(N)C(=O)O
C06067	C06067	C12C(C/C=C(\C)/C)=CC=CC=1NC=C2CC(C(=O)O)N
C01765	C01765	C12(C)CCC(C[C@]1([H])O)C2(C)C
C00808	C00808	[C@@]12(C(C(CC1)CC2=O)(C)C)C
C01766	C01766	C12(C)CCC(C[C@@]1([H])O)C2(C)C
C00809	C00809	C12(C)CCC(CC1=O)C2(C)C
C03044	C03044	[C@@H](O)(C)[C@H](O)C
C06010	C06010	[C@](O)(C)(C(=O)O)C(=O)C
C01769	C01769	CC(=O)[C@@H](O)C
C04415	C04415	[C@@H]1([C@H](O)[C@H]([C@H](OC2C=CC(/C=C/C(=O)O)=CC=2)O[C@@H]1CO)O)O
C05627	C05627	C1(C=C)C=CC(O)=CC=1
C02675	C02675	C1(O)C=C2C(C(C(CO2)C2C=CC(OC)=CC=2)=O)=C(O)C=1
C00815	C00815	OC(=O)C(C)(O)CC(=O)O
C00829	C00829	C12C=CC=CC=1C=CC=C2
C04314	C04314	C12C=CC=CC=1C=C[C@H](O)[C@@H]2O
C02287	C02287	OC(=O)C(O)C(=O)O
C00830	C00830	C(=O)(C(O)=O)C(O)=O
C00872	C00872	C(N)(C(O)=O)C(=O)O
C00831	C00831	OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS
C04079	C04079	OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)N[C@H](C(O)=O)CS
C00835	C00835	C12N=C(NC(=O)C=1N=C(CN2)C(=O)[C@@H](O)C)N
C02333	C02333	C12NC(NC(=O)C=1N=C(CN2)C(=O)C(O)C)=O
C02953	C02953	C12N=C(NC(=O)C=1N=C(CN2)[C@@H](O)[C@H](C)O)N
C00836	C00836	[C@@H](CO)(N)[C@H](O)CCCCCCCCCCCCCCC
C00841	C00841	C1=CC2=CC3C=COC=3C(O)=C2OC1=O
C01864	C01864	C1(=O)OC2=C(OC)C3OC=CC=3C=C2C=C1
C08325	C08325	[C@@H]1([C@H](O)[C@H]([C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@H]([C@H](O)[C@@H](CO)O2)O)O1)O)O[C@@H](C#N)C1C=CC=CC=1
C01546	C01546	C1(=CC=CO1)C(=O)O
C00845	C00845	C1(OC=CC=1)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C03724	C03724	C1(OC(O)=CC=1)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C00846	C00846	C(=O)(CC(=O)O)CCC(=O)O
C02222	C02222	C(=O)(CC(=O)O)/C=C\C(O)=O
C03586	C03586	C1(CC(=O)O)=CCC(=O)O1
C06050	C06050	C1(C(=O)O)C(O)=C(N=CC=1C([H])=O)C
C03092	C03092	C12(C)CCC(C[C@@H]1O)C(C)(C)O2
C00848	C00848	C12(C)CCC(CC1=O)C(C)(C)O2
C04718	C04718	C12(C)CCC(CC(=O)O1)C(C)(C)O2
C03062	C03062	OC(=O)[C@H](OC(=O)/C=C/C1=CC=C(O)C(O)=C1)[C@@H](O)[C@H](O)[C@H](O)C(=O)O
C02823	C02823	[Co+](C#N)N1C2=C(C3[C@H](C(C)(C)C(=CC4[C@H]([C@](C)(CC(=O)N)C(=C(C)C5[C@H]([C@](C)(CC(=O)N)[C@@](C1[C@@H]([C@@]2(C)CCC(=O)NC[C@H](OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C2C=C(C(C)=CC=2N=C1)C)C)CC(=O)N)(C)N=5)CCC(=O)N)N=4)CCC(=O)N)N=3)CCC(=O)N)C |c:4,21,t:11|
C00858	C00858	C1(=COC2=CC(=CC=C2C1=O)O)C1=CC=C(OC)C=C1
C01562	C01562	C1(=COC2C=C(C=CC=2C1=O)O)C1=CC(O)=C(OC)C=C1
C00860	C00860	C1NC=C(C[C@H](N)CO)N=1
C01100	C01100	C1(N=CNC=1)C[C@H](N)COP(=O)(O)O
C01001	C01001	C1=C(CNC=O)OC=C1COC1C=CC(CCNC(CC[C@H](NC(=O)CC[C@H](NC(CCC(C(CCC(O)=O)C(O)=O)C(=O)O)=O)C(O)=O)C(=O)O)=O)=CC=1
C00862	C00862	C1=C(CN)OC=C1COC1C=CC(CCNC(CC[C@H](NC(=O)CC[C@H](NC(CCC(C(CCC(O)=O)C(O)=O)C(O)=O)=O)C(O)=O)C(=O)O)=O)=CC=1
C03492	C03492	[C@H](O)(C(NCCC(=O)O)=O)C(C)(C)COP(=O)(O)O
C03042	C03042	C(CCCCCCCCCCCCC)CC[C@@H](O)C(=O)O
C00869	C00869	C(CCCCCCCCCCCCC)CCC(=O)C(O)=O
C03045	C03045	C(CCCCCCCCCCCCC)CC[C@H](O)C(=O)O
C00870	C00870	C1(C=CC(O)=CC=1)[N+](=O)[O-]
C02235	C02235	C1([N+]([O-])=O)=CC=C(O)C(O)=C1
C03360	C03360	P(=O)(O)(O)OC1C=CC([N+]([O-])=O)=CC=1
C00876	C00876	C1C(=CC2N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)O[C@@H](C)C(=O)N[C@H](C(O)=O)CCC(=O)N[C@H](C(O)=O)CCC(O)=O)C3=NC(=O)NC(=O)C3=CC=2C=1)O
C01080	C01080	C1C(=CC2N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)O[C@@H](C)C(=O)N[C@H](C(O)=O)CCC(=O)N[C@H](C(O)=O)CCC(=O)O)C3NC(=O)NC(=O)C=3CC=2C=1)O
C05231	C05231	C([C@@H](N)C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C02331	C02331	C(C=C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C01216	C01216	OC[C@@H](O)[C@H](O)CC(=O)C(=O)O
C02123	C02123	C(C(=O)O)(CCC)[C@H](O)C(=O)O
C00888	C00888	C(CCC)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C00892	C00892	[C@@]12([H])CC[C@]3([H])CCCC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])CCO
C00891	C00891	[C@@]12([H])CC[C@]3([H])CCCC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])CC=O
C05668	C05668	S(C(=O)CCO)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C00899	C00899	C1(/C=C/C(/C)=C/C=C\C(\C)=C\CO)=C(C)CCCC1(C)C
C02110	C02110	C1(/C=C/C(/C)=C/C=C\C(\C)=C\C=O)=C(C)CCCC1(C)C
C03455	C03455	C1(/C=C/C(/C)=C/C=C\C(\C)=C\COC(=O)CCCCCCCCCCCCCCC)=C(C)CCCC1(C)C
C00900	C00900	OC(=O)C(O)(C)C(=O)C
C04181	C04181	C(=O)(C(=O)O)C(O)(C)C
C01933	C01933	[C@H](N)(CCCC)C(=O)O
C00902	C00902	C(=O)(CCCC)C(=O)O
C02394	C02394	C1C=C(/C=C/CO)C=CC=1
C21029	C21029	[C@H](C)(C(=O)O)CNC(N)=O
C00908	C00908	C1O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@H](N)CC[C@@H](CN)O3)[C@@H](N)C[C@H]2N)[C@H](O)[C@@H](NC)[C@]1(O)C
C03524	C03524	C1O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@H](NC(C)=O)CC[C@@H](CN)O3)[C@@H](N)C[C@H]2N)[C@H](O)[C@@H](NC)[C@]1(O)C
C00909	C00909	[C@@H]1(CCCC(=O)O)O[C@H]1/C=C/C=C/C=C\C/C=C\CCCCC
C02165	C02165	C(/[C@@H](O)CCCC(=O)O)=C/C=C/C=C/[C@H](O)C/C=C\CCCCC
C02166	C02166	[C@H](C(=O)NCC(=O)O)(NC(=O)CC[C@H](N)C(=O)O)CS[C@H](/C=C/C=C/C=C\C/C=C\CCCCC)[C@@H](O)CCCC(=O)O
C00916	C00916	N12C([C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@@]1([H])SCC(COC(=O)C)=C2C(=O)O)=O
C03112	C03112	N12C([C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@@]1([H])SCC(CO)=C2C(=O)O)=O
C04712	C04712	N12C([C@@H](NC(=O)CCCC(=O)C(=O)O)[C@@]1([H])SCC(COC(=O)C)=C2C(=O)O)=O
C00918	C00918	C1(C=CC([N+]([O-])=O)=CC=1)[C@@H](O)[C@@]([H])(CO)NC(=O)C(Cl)Cl
C03601	C03601	C1C=C([C@@H](O)[C@H](NC(=O)C(Cl)Cl)COC(=O)C)C=CC=1[N+](=O)[O-]
C01300	C01300	C12C(=O)NC(N)=NC=1NCC(CO)=N2
C04807	C04807	C12C(=O)NC(N)=NC=1NCC(COP(=O)(O)OP(=O)(O)O)=N2
C00922	C00922	C(=O)(O)/C(/C)=C(\C(=O)O)/C
C02295	C02295	C(=O)(O)C(=C)C(C)C(=O)O
C01739	C01739	[C@H]1(NC(=O)/C(=N\O)/C2C=CC(O)=CC=2)CN([C@@H](C(O)=O)C2=CC=C(O)C=C2)C1=O
C00927	C00927	[C@H]1(NC(=O)/C(=N\O)/C2C=CC(OCC[C@H](N)C(=O)O)=CC=2)CN([C@@H](C(O)=O)C2=CC=C(O)C=C2)C1=O
C01941	C01941	[C@H]1(NC(=O)/C(=N\O)/C2C=CC(OCC[C@@H](N)C(=O)O)=CC=2)CN([C@@H](C(O)=O)C2=CC=C(O)C=C2)C1=O
C02912	C02912	[C@@H](O)(C)CO
C06159	C06159	C(C(=O)C(=O)O)[C@@H](O)[C@H](O)C
C03935	C03935	[C@@]12([H])C[C@H](C3C=C(C=CC=3[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])O)O)O
C05295	C05295	C1C[C@]2(C=O)[C@@]3([H])CC[C@@]4([C@@H](O)CC[C@@]4([H])[C@]3([H])CCC2=CC1=O)C
C05301	C05301	[C@@]12([H])CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3C=C(O)C(O)=CC=3CC[C@@]21[H]
C05141	C05141	[C@@]12([H])C[C@H]([C@H](O)[C@@]1(C)CC[C@]1([H])C3C=CC(O)=CC=3CC[C@@]21[H])O
C05503	C05503	[C@@]12([H])CCC3C=C(C=CC=3[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])O)O[C@H]1[C@H](O)[C@H]([C@H](O)[C@@H](C(=O)O)O1)O
C02938	C02938	C1C=C2C(CC#N)=CNC2=CC=1
C04197	C04197	[C@H]1(CO)O[C@@H](OC(=O)CC2C3=CC=CC=C3NC=2)[C@H](O)[C@@H](O)[C@@H]1O
C04211	C04211	C1C=C2C(CC(=O)NCCCC[C@H](N)C(=O)O)=CNC2=CC=1
C05835	C05835	C1(=CC=CC=C1NC=O)C(=O)CC(=O)O
C05560	C05560	N1(C=NC2C(N)=NC=NC1=2)[C@H]1[C@H](O)[C@@H]([C@@H](COP(O)(=O)OC(=O)CCC[C@H](N)C(=O)O)O1)O
C05823	C05823	[C@H](O)(CS)C(O)=O
C00961	C00961	C12O[C@@]3([H])OC=C[C@@]3([H])C1=C1OC3=CC=CC(O)=C3C(=O)C1=C(OC)C=2
C03686	C03686	C12O[C@@]3([H])OC=C[C@@]3([H])C1=C1OC3=CC=CC(OC)=C3C(=O)C1=C(OC)C=2
C03683	C03683	C12O[C@@]3([H])OC=C[C@@]3([H])C1=C1OC3=CC=CC(O)=C3C(=O)C1=C(O)C=2
C01767	C01767	[C@@H]1(C(=C)C)CC=C(C)C(=O)C1
C02457	C02457	C(CO)CO
C03648	C03648	C12=C(O)C=C(O)C=C1O[C@@H]([C@@H](O)[C@H]2O)C1C=CC(O)=CC=1
C02906	C02906	C12=CC(=CC(O)=C1C(=O)[C@@H]([C@@H](C1C=C(C(O)=C(O)C=1)O)O2)O)O
C05903	C05903	C12=C(O)C=C(O)C=C1OC(=C(O)C2=O)C1C=CC(O)=CC=1
C00976	C00976	N1(C=NC2C(=O)NC(N)=NC1=2)[C@H]1[C@H](O)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]2[C@@H](O)[C@H]([C@H](O)[C@@H](C(=O)O)O2)O)O1)O
C01598	C01598	C1C=C2NC=C(CCNC(=O)C)C2=CC=1OC
C03584	C03584	N1(C[C@H](N)C(=O)O)C(=O)NC(=O)C=C1
C01513	C01513	C12=NC=NC(NC/C=C(\C)/CO)=C1N=CN2C[C@@H](N)C(=O)O
C00982	C00982	C1C=C(C2=CN3C(=O)C(CC4C=CC=CC=4)=NC3=C(CC3C=CC=CC=3)N2)C=CC=1O
C03717	C03717	C1(NC(=O)CC2=CC=CC=C2)C(CC2=CC=CC=C2)=NC(C2C=CC(O)=CC=2)=CN=1
C02555	C02555	C1C=C(C2=CN3C(OS(=O)(=O)O)=C(CC4C=CC=CC=4)N=C3C(CC3C=CC=CC=3)=N2)C=CC=1O
C01171	C01171	[C@@H]1(OP(=O)(O)O)C(O)C(C(O)C(CO)O1)O
C01012	C01012	C1(C)(C)COC(=O)[C@@H]1O
C01125	C01125	C1(C)(C)COC(=O)C1=O
C01019	C01019	[C@H]1(O)[C@H](O)C(O[C@@H](C)[C@H]1O)O |a:0,2,6,8,w:4|
C01721	C01721	C[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO
C04226	C04226	C1(=CNC(=O)CC1)C(=O)O
C01024	C01024	C1(NC(=C(CC(=O)O)C=1CCC(=O)O)CC1NC(=C(CC(=O)O)C=1CCC(=O)O)CO)CC1NC(=C(CCC(=O)O)C=1CC(=O)O)CC1NC=C(CCC(=O)O)C=1CC(=O)O
C01051	C01051	C12CC3NC(=C(CC(=O)O)C=3CCC(=O)O)CC3NC(=C(CCC(=O)O)C=3CC(=O)O)CC3=C(CC(=O)O)C(CCC(=O)O)=C(N3)CC(=C(CC(=O)O)C=1CCC(=O)O)N2
C03955	C03955	CC(=O)N(O)CCCC[C@H](N)C(=O)O
C01033	C01033	C(C)(CC)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C03345	C03345	C(/C)(=C/C)\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C15980	C15980	S(C(=O)[C@@H](C)CC)CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C03836	C03836	C12CCC3(CCCC3C1CC=C1C[C@H](CCC21C)O)C
C02647	C02647	NC(=N)NCCCC=O
C01037	C01037	C(CCCCC(=O)O)C(N)C(N)C
C01909	C01909	N1C(=O)NC(CCCCCC(=O)O)C1C
C03409	C03409	OC(=O)[C@@H](NC=N)CC(=O)O
C01050	C01050	[C@H]1(OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@@H](O)[C@H]([C@H](N3C=CC(=O)NC3=O)O2)O)O[C@@H]([C@@H](O)[C@H](O[C@H](C)C(=O)O)[C@H]1NC(=O)C)CO
C03263	C03263	C12NC(=C(C)C=1CCC(=O)O)CC1NC(=C(C)C=1CCC(=O)O)CC1=C(CCC(=O)O)C(C)=C(N1)CC1=C(C)C(CCC(=O)O)=C(N1)C2
C01724	C01724	C12CC[C@@]3([H])[C@@](C)(C)[C@H](CC[C@]3(C)C=1CC[C@]1(C)[C@]([H])(CC[C@@]21C)[C@]([H])(C)CC/C=C(\C)/C)O
C01902	C01902	[C@@]123C[C@]41CC[C@H](O)C(C)(C)[C@]4([H])CC[C@@]2([H])[C@]1(C)CC[C@]([H])([C@H](C)CC/C=C(\C)/C)[C@]1(CC3)C
C01297	C01297	C1(=CN=C(O)C=C1)C(=O)CCCNC
C02502	C02502	C1(O)N=CC=CC=1
C01060	C01060	C1(C[C@H](N)C(=O)O)C=C(C(O)=C(I)C=1)I
C01244	C01244	C1(CC(=O)C(=O)O)C=C(C(O)=C(I)C=1)I
C02656	C02656	C(=O)(O)CCCCCC(=O)O
C01063	C01063	C(CCCCC(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3C(N)=NC=NC=32)[C@H](O)[C@@H]1OP(=O)(O)O)(O)=O
C01092	C01092	C(CCCCC(=O)O)C(=O)C(N)C
C01066	C01066	C1C(=O)CCCC1=O
C02129	C02129	C(=O)(C)CCCC(=O)O
C03228	C03228	C1C(=O)CCCC1O
C03719	C03719	C1(=CC=CC=C1)C/C(/S)=N/O
C01069	C01069	[C@@H]1(S/C(=N\O)/CC2=CC=CC=C2)O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO
C02153	C02153	[C@@H]1([C@H](O)[C@H]([C@H](O)[C@@H](CO)O1)O)SC(=NOS(O)(=O)=O)CC1=CC=CC=C1
C03789	C03789	[C@H]1(NS(=O)(=O)O)C(O)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O
C01079	C01079	C12NC(=C(C)C=1CCC(=O)O)CC1NC(=C(C)C=1C=C)CC1=C(C=C)C(C)=C(N1)CC1=C(C)C(CCC(=O)O)=C(N1)C2
